"","X.1","Study_number","Site_ID","Latitude","Longitude","R","p_R","Q","p_Q","Ts_mean","Q10_Rs","obs","Q_Rh","p_Q_Rh","Q10_Rh","obs_Rh","Q_Ra","p_Q_Ra","Q10_Ra","obs_Ra","IGBP","Ecosystem","IGBP_group","barren_yn","ClimateTypes","MiddleClimate","Ecosystem2","warner_rs","Q10_diff","IGBP_FromPaper","X","ID","CLY","SLT","CEC","PHIKCL","BD","ORC","prec_mean","temp_mean","ai_resampled","et0_resampled","AGB","BGB","GPP","EVI","N_DEC","AM","EcM","ErM","NM","clay_temp_ratio","cec_clay_ratio","clay_silt_sum","Qa_Qh","elev_avg","nitrogen_avg","pred_avg","MAOC","POC","Qa.Qh","cec_clay_rati","C_N_rati","ALd","ALo","ALp","Fed","Feo","Fep","OC_Fe"
"232",234,12707,"CN-TB-FIRLN",29.75,98.75,0.570047454,3e-04,0.11812896,2e-04,7.226875,3.258573745,12,0.109859307,5e-04,2.99994235,12,0.126957165,6e-04,3.55932759,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,0.559385239,"ENF","",234,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,1.18646532990876,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,1.18646532990876,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
"233",235,12707,"CN-TB-FIRMN",29.75,98.75,0.610530749,4e-04,0.086228053,0.0039,7.226875,2.368556092,12,0.067663081,0.0759,1.967238547,12,0.110494486,0.0066,3.019057982,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,1.051819436,"ENF","",235,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,1.53466796723966,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,1.53466796723966,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
"234",236,12707,"CN-TB-SPRUCELN",29.75,98.75,0.316029549,0.0455,0.140876998,0.0028,7.226875,4.090920403,12,0.152434958,0.0055,4.592155758,12,0.112218701,0.0775,3.071564394,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,-1.520591363,"ENF","",236,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,0.668871997350923,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,0.668871997350923,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
"235",237,12707,"CN-TB-SPRUCEMN",29.75,98.75,0.537108481,0.0151,0.098824704,0.0073,7.226875,2.686520967,12,0.124984124,0.0237,3.489788863,12,0.066282742,0.0705,1.940270539,12,"ENF","Grassland","GRA",0,"Cwb","Cw","Grassland",383.3206677,-1.549518324,"ENF","",237,17,38,29,52,972,100,516,473,5694.4736328125,1045.84045410156,56,913,1436.15454101562,2678.41748046875,0.938785910606384,40.4040412902832,54.5454559326172,1.01010096073151,4.04040384292603,0.0359408033826638,1.70588235294118,55,0.555985079662397,1225.12463378906,794.292602539062,79.1134939290979,14.62669731,6.617963155,0.555985079662397,1.70588235294118,0.125898188753536,3.25862145423889,4.76902103424072,3.09510898590088,13.6943664550781,9.54538059234619,2.54914140701294,5.92029571533203
"236",238,13095,"EE-TTU-FOR",58.75,27.25,0.499459128,0,0.152831493,0,5.733333333,4.610401406,12,0.127376421,0,3.57428163,12,0.215105852,0,8.593950445,12,"ENF","Wetland","WAT",0,"Dfb","Df","Wetland",371.17158,5.019668815,"ENF","",238,NA,NA,NA,NA,NA,NA,606,597,8024.35009765625,733.896179199219,NA,NA,2531.60668945312,-407.3657227,0.745559394359589,0,0,0,0,NA,NA,NA,2.40438536596233,59.7493743896484,465.412933349609,70.367006531099,10.64286259,2.766895583,2.40438536596233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",239,13102,"13102-CK-Untrenched",36.75,112.25,0.628196359,0,0.092347327,0,12.36541667,2.518020992,60,0.094530064,0,2.573586995,60,0.082308304,0.0077,2.277510679,60,"ENF","Forest","ENF",0,"Dwb","Dsw","T&B FOR",377.2075563,-0.296076315,"ENF","",239,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,0.884955777063211,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,0.884955777063211,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"238",240,13102,"13102-HT-Untrenched",36.75,112.25,0.628818054,0,0.086006486,0,12.36541667,2.363313983,60,0.097696145,0,2.656372446,60,0.047695577,0.0129,1.611162184,60,"ENF","Forest","ENF",0,"Dwb","Dsw","T&B FOR",377.2075563,-1.045210262,"ENF","",240,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,0.606527215875209,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,0.606527215875209,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"239",241,13102,"13102-MT-Untrenched",36.75,112.25,0.656109255,0,0.098313984,0,12.36541667,2.672835363,60,0.098415385,0,2.675547016,60,0.120281827,0,3.329487092,60,"ENF","Forest","ENF",0,"Dwb","Dsw","T&B FOR",377.2075563,0.653940076,"ENF","",241,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,1.24441359919649,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,1.24441359919649,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"240",242,13150,"CN-HEBEI-N120",39.75,116.75,1.159282536,0.1435,0.060594027,0.0324,23.4695,1.832974886,10,0.064120436,0.0969,1.898766302,10,0.042408415,0.0476,1.528190192,10,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",393.7754545,-0.370576109,"CRO","",242,21,42,15,58,1359,16,566,1431,3908.40893554688,1396.21838378906,13,1360,1981.20397949219,2428.10229492188,1.22777950763702,60,10,0,30,0.0146750524109015,0.714285714285714,63,0.804833217437203,20.2495002746582,102.036628723145,25.7436178603932,6.543175538,1.659835053,0.804833217437203,0.714285714285714,0.156806435102954,NA,NA,NA,NA,NA,NA,0.728291809558868
"241",243,13150,"CN-HEBEI-N240",39.75,116.75,1.040802981,0.0915,0.067003771,0.0088,23.4695,1.954311023,10,0.077191367,0.049,2.1639033,10,0.04600776,0.0546,1.584196908,10,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",393.7754545,-0.579706392,"CRO","",243,21,42,15,58,1359,16,566,1431,3908.40893554688,1396.21838378906,13,1360,1981.20397949219,2428.10229492188,1.22777950763702,60,10,0,30,0.0146750524109015,0.714285714285714,63,0.732101525978541,20.2495002746582,102.036628723145,25.7436178603932,6.543175538,1.659835053,0.732101525978541,0.714285714285714,0.156806435102954,NA,NA,NA,NA,NA,NA,0.728291809558868
"242",244,13150,"CN-HEBEI-NO",39.75,116.75,0.90565759,0.0971,0.063109109,0.0136,23.4695,1.879660349,10,0.062556101,0.059,1.869294356,10,0.068022199,0.0869,1.974315965,10,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",393.7754545,0.105021609,"CRO","",244,21,42,15,58,1359,16,566,1431,3908.40893554688,1396.21838378906,13,1360,1981.20397949219,2428.10229492188,1.22777950763702,60,10,0,30,0.0146750524109015,0.714285714285714,63,1.05618248868238,20.2495002746582,102.036628723145,25.7436178603932,6.543175538,1.659835053,1.05618248868238,0.714285714285714,0.156806435102954,NA,NA,NA,NA,NA,NA,0.728291809558868
"243",245,13451,"CN-TB-CK",33.25,103.75,1.006584583,0.0025,0.067202541,0.0192,4.22,1.958199463,6,0.053493351,0.0085,1.707334724,6,0.099243588,0.0912,2.697797996,6,"CSH","Grassland","GRA",0,"Dwb","Dsw","Grassland",414.8642557,0.990463273,"CSH","",245,15,42,28,54,1005,71,739,347,8576.5185546875,847.264099121094,50,976,1813.72033691406,2302.48168945312,1.09312665462494,40,56,1,3,0.0432276657060519,1.86666666666667,57,1.58012249038051,1523.67456054688,362.303680419922,35.4650951537566,14.05556696,7.114648952,1.58012249038051,1.86666666666667,0.19596819970945,5.82169198989868,6.20150279998779,2.27836847305298,17.1359920501709,9.96370506286621,2.75057697296143,3.70828676223755
"244",246,13451,"CN-TB-WARM",33.25,103.75,1.307883264,0.0013,0.050577768,0.0309,4.22,1.65827463,6,0.042575493,0.0598,1.530745583,6,0.0837404,0.0087,2.310361493,6,"CSH","Grassland","GRA",0,"Dwb","Dsw","Grassland",414.8642557,0.779615911,"CSH","",246,15,42,28,54,1005,71,739,347,8576.5185546875,847.264099121094,50,976,1813.72033691406,2302.48168945312,1.09312665462494,40,56,1,3,0.0432276657060519,1.86666666666667,57,1.50930469351549,1523.67456054688,362.303680419922,35.4650951537566,14.05556696,7.114648952,1.50930469351549,1.86666666666667,0.19596819970945,5.82169198989868,6.20150279998779,2.27836847305298,17.1359920501709,9.96370506286621,2.75057697296143,3.70828676223755
"245",247,13628,"CN-SICHUAN-CK",29.75,103.25,0.604877305,5e-04,0.099637696,0,10.87323361,2.708451208,12,0.076763651,0.0015,2.154667702,12,0.146033863,0.0246,4.307417884,12,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",379.6085802,2.152750183,"EBF","",247,26,43,19,51,1200,39,1527,1952,14053.181640625,1054.91857910156,36,1221,4013.42333984375,2873.18408203125,1.39383363723755,40,56,1,3,0.0133196721311475,0.730769230769231,69,1.99911006230881,575.206665039062,232.783996582031,24.7213162410924,15.25974529,5.105093515,1.99911006230881,0.730769230769231,0.167537290246053,6.78529787063599,5.78667020797729,2.66732144355774,34.3019256591797,3.40184664726257,1.86550354957581,5.11124467849731
"246",248,13628,"CN-SICHUAN-LN",29.75,103.25,0.447256949,3e-04,0.103853689,0,10.87323361,2.825080573,12,0.067434708,4e-04,1.962751029,12,0.1907544,0,6.736523571,12,"EBF","Forest","MF",0,"Cwa","Cw","T&B FOR",379.6085802,4.773772543,"EBF","",248,26,43,19,51,1200,39,1527,1952,14053.181640625,1054.91857910156,36,1221,4013.42333984375,2873.18408203125,1.39383363723755,40,56,1,3,0.0133196721311475,0.730769230769231,69,3.43218445511766,575.206665039062,232.783996582031,24.7213162410924,15.25974529,5.105093515,3.43218445511766,0.730769230769231,0.167537290246053,6.78529787063599,5.78667020797729,2.66732144355774,34.3019256591797,3.40184664726257,1.86550354957581,5.11124467849731
"247",249,13702,"CN-SX-ICK",36.75,112.25,1.126725697,0,0.062402005,0,11.15955645,1.866416069,62,0.05654189,4e-04,1.760184969,62,0.082114766,0.0089,2.273107106,62,"DNF","Forest","MF",0,"Dwb","Dsw","T&B FOR",377.2075563,0.512922137,"DNF","",249,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,1.29140240715236,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,1.29140240715236,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"248",250,13702,"CN-SX-IHN",36.75,112.25,1.360657149,0,0.060525103,1e-04,11.15955645,1.83171196,62,0.047116308,0.0028,1.601856199,62,0.07640672,2e-04,2.146990728,62,"DNF","Forest","MF",0,"Dwb","Dsw","T&B FOR",377.2075563,0.545134529,"DNF","",250,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,1.34031427374087,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,1.34031427374087,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"249",251,13702,"CN-SX-ILN",36.75,112.25,1.213829401,0,0.056838756,1e-04,11.15955645,1.765418119,62,0.048055283,0.0022,1.616968066,62,0.072039039,5e-04,2.055235401,62,"DNF","Forest","MF",0,"Dwb","Dsw","T&B FOR",377.2075563,0.438267335,"DNF","",251,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,1.27104266572448,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,1.27104266572448,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"250",252,13702,"CN-SX-IMN",36.75,112.25,1.254890501,0,0.0567767,3e-04,11.15955645,1.764322909,62,0.03428855,0.0198,1.409007428,62,0.084419864,8e-04,2.326113018,62,"DNF","Forest","MF",0,"Dwb","Dsw","T&B FOR",377.2075563,0.91710559,"DNF","",252,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,1.65088768999733,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,1.65088768999733,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"251",253,13816,"CN-CH-LD",44.75,123.75,0.256128924,0.0726,0.095271034,0.0011,20.31041667,2.592727326,20,0.056285932,0.0069,1.755685403,20,0.155362645,0.003,4.728587095,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,2.972901692,"GRA","",253,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,2.69329977165619,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,2.69329977165619,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"252",254,13816,"CN-CH-MD",44.75,123.75,0.133444179,0.0461,0.111947441,0,20.31041667,3.063243764,20,0.076792734,4e-04,2.155294428,20,0.16939822,4e-04,5.441105185,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,3.285810758,"GRA","",254,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,2.52452988061082,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,2.52452988061082,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"253",255,13816,"CN-CH-SD",44.75,123.75,0.093172198,0.1631,0.109327015,0.0012,20.31041667,2.98401632,20,0.074817487,0.0032,2.113139748,20,0.15764586,0.005,4.837792869,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,2.724653121,"GRA","",255,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,2.28938614853976,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,2.28938614853976,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"254",256,13816,"CN-LE-LD",44.75,123.75,0.977857797,0.0048,0.056315379,0.0018,20.31041667,1.756202467,20,0.056344812,8e-04,1.756719449,20,0.056276949,0.0322,1.755527687,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,-0.001191762,"GRA","",256,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,0.999321597992964,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,0.999321597992964,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"255",257,13816,"CN-LE-MD",44.75,123.75,0.740640609,0.013,0.056576191,0.0036,20.31041667,1.760788839,20,0.057528744,0.001,1.777641423,20,0.055227619,0.05,1.737202718,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,-0.040438706,"GRA","",257,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,0.977251483636247,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,0.977251483636247,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"256",258,13816,"CN-LE-SD",44.75,123.75,0.528948692,0.0277,0.061127329,0.0038,20.31041667,1.842776294,20,0.05990074,8e-04,1.820311072,20,0.062865196,0.0396,1.875081199,20,"GRA","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",277.4195724,0.054770127,"GRA","",258,21,29,23,58,1340,15,437,632,3421.50927734375,1315.798828,17,1387,1204.54907226562,1856.75500488281,0.896447360515594,70,0,0,30,0.0332278481012658,1.0952380952381,50,1.0300883337153,151.500366210938,137.817596435547,22.4855142212275,16.39379131,2.13258147,1.0300883337153,1.0952380952381,0.108839512427682,1.05845129489899,1.76565110683441,0.823147177696228,8.47068977355957,2.62456727027893,0.704960584640503,0.957213878631592
"257",259,13908,"CN-ZHWJ-HPU",30.25,120.25,1.021575959,9e-04,0.079244972,0,16.08758621,2.208800753,20,0.054515979,0,1.724883988,20,0.104013412,1e-04,2.829596485,20,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",417.8416568,1.104712498,"PLANTATION","",259,20,50,14,46,1250,24,1353,2011,10255.9267578125,1281.53088378906,22,1288,3799.42700195312,1997.44482421875,1.34915959835052,80,10,0,10,0.00994530084535057,0.7,70,1.64045611454769,10.5002470016479,161.070953369141,23.4825890281724,10.53824803,3.982094134,1.64045611454769,0.7,0.149002656891197,NA,NA,NA,NA,NA,NA,NA
"258",260,13908,"CN-ZHWJ-LPU",30.25,120.25,1.009427334,0,0.058017838,0,16.08758621,1.786357052,19,0.058077828,0,1.78742901,19,0.057958103,0,1.785290293,19,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",417.8416568,-0.002138716,"PLANTATION","",260,20,50,14,46,1250,24,1353,2011,10255.9267578125,1281.53088378906,22,1288,3799.42700195312,1997.44482421875,1.34915959835052,80,10,0,10,0.00994530084535057,0.7,70,0.998803467445121,10.5002470016479,161.070953369141,23.4825890281724,10.53824803,3.982094134,0.998803467445121,0.7,0.149002656891197,NA,NA,NA,NA,NA,NA,NA
"259",261,13908,"CN-ZHWJ-MPU",30.25,120.25,1.060293139,2e-04,0.074507718,0,16.08758621,2.106604022,19,0.053475231,5e-04,1.707025383,19,0.094400495,0,2.570254576,19,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",417.8416568,0.863229193,"PLANTATION","",261,20,50,14,46,1250,24,1353,2011,10255.9267578125,1281.53088378906,22,1288,3799.42700195312,1997.44482421875,1.34915959835052,80,10,0,10,0.00994530084535057,0.7,70,1.50569206620872,10.5002470016479,161.070953369141,23.4825890281724,10.53824803,3.982094134,1.50569206620872,0.7,0.149002656891197,NA,NA,NA,NA,NA,NA,NA
"260",262,14104,"CN-NX-CK",36.25,106.75,1.497073979,0,0.032988486,4e-04,15.19109589,1.390807987,73,0.021381568,0.0027,1.238394376,73,0.043060047,0.0064,1.538180876,73,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",241.6628702,0.299786499,"GRA","",262,19,49,13,63,1313,12,452,924,3821.49072265625,1181.35620117188,18,1362,776.852416992188,1479.59631347656,0.807202041149139,94,1,1,4,0.0205627705627706,0.684210526315789,68,1.24207676149847,1582.27001953125,113.151557922363,28.2728838542527,7.780813764,1.753306924,1.24207676149847,0.684210526315789,0.106052450539245,1.08985984325409,2.25593018531799,0.849485635757446,8.17546463012695,3.67436408996582,0.886836111545563,1.04490888118744
"261",263,14104,"CN-NX-LN",36.25,106.75,1.520954949,0,0.027027332,0.004,15.19109589,1.310322536,73,0.023094845,8e-04,1.259794289,73,0.031177403,0.0465,1.365846021,73,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",241.6628702,0.106051732,"GRA","",263,19,49,13,63,1313,12,452,924,3821.49072265625,1181.35620117188,18,1362,776.852416992188,1479.59631347656,0.807202041149139,94,1,1,4,0.0205627705627706,0.684210526315789,68,1.08418178501522,1582.27001953125,113.151557922363,28.2728838542527,7.780813764,1.753306924,1.08418178501522,0.684210526315789,0.106052450539245,1.08985984325409,2.25593018531799,0.849485635757446,8.17546463012695,3.67436408996582,0.886836111545563,1.04490888118744
"262",264,14153,"CN-HEBEI-CK",31.25,111.25,1.103673513,0,0.057989061,0,15.183375,1.785843064,40,0.067970926,0,1.973303937,40,0.045120678,0,1.570205934,40,"ENF","Forest","MF",0,"Cfa","Cf","T&B FOR",434.4099752,-0.403098002,"ENF","",264,22,40,19,48,1229,31,1128,1501,10570.1435546875,1106.78002929688,30,1194,3876.38525390625,3543.753906,1.44049394130707,49,49,1,1,0.0146568954030646,0.863636363636364,62,0.795724320292581,1102.49157714844,219.468765258789,38.0092977720932,15.92975266,4.969206628,0.795724320292581,0.863636363636364,0.141250168166053,7.03077125549316,4.94486808776855,2.13629627227783,25.0597152709961,3.90610647201538,1.51318609714508,2.10343599319458
"263",265,14153,"CN-HEBEI-HT",31.25,111.25,1.128348316,2e-04,0.067026785,0,15.183375,1.954760842,40,0.065884723,0,1.932563245,40,0.069569324,0,2.005098616,40,"ENF","Forest","MF",0,"Cfa","Cf","T&B FOR",434.4099752,0.072535371,"ENF","",265,22,40,19,48,1229,31,1128,1501,10570.1435546875,1106.78002929688,30,1194,3876.38525390625,3543.753906,1.44049394130707,49,49,1,1,0.0146568954030646,0.863636363636364,62,1.03753324564547,1102.49157714844,219.468765258789,38.0092977720932,15.92975266,4.969206628,1.03753324564547,0.863636363636364,0.141250168166053,7.03077125549316,4.94486808776855,2.13629627227783,25.0597152709961,3.90610647201538,1.51318609714508,2.10343599319458
"264",266,14153,"CN-HEBEI-LT",31.25,111.25,1.082461429,0,0.073910024,0,15.183375,2.094050534,40,0.087313666,0,2.394409546,40,0.050991175,1e-04,1.665144242,40,"ENF","Forest","MF",0,"Cfa","Cf","T&B FOR",434.4099752,-0.729265304,"ENF","",266,22,40,19,48,1229,31,1128,1501,10570.1435546875,1106.78002929688,30,1194,3876.38525390625,3543.753906,1.44049394130707,49,49,1,1,0.0146568954030646,0.863636363636364,62,0.695430004771623,1102.49157714844,219.468765258789,38.0092977720932,15.92975266,4.969206628,0.695430004771623,0.863636363636364,0.141250168166053,7.03077125549316,4.94486808776855,2.13629627227783,25.0597152709961,3.90610647201538,1.51318609714508,2.10343599319458
"265",267,14153,"CN-HEBEI-UR",31.25,111.25,1.023539641,0,0.052023896,0,15.183375,1.682429637,40,0.050111894,0,1.650567122,40,0.054202321,0,1.71948222,40,"ENF","Forest","MF",0,"Cfa","Cf","T&B FOR",434.4099752,0.068915098,"ENF","",267,22,40,19,48,1229,31,1128,1501,10570.1435546875,1106.78002929688,30,1194,3876.38525390625,3543.753906,1.44049394130707,49,49,1,1,0.0146568954030646,0.863636363636364,62,1.04175237533903,1102.49157714844,219.468765258789,38.0092977720932,15.92975266,4.969206628,1.04175237533903,0.863636363636364,0.141250168166053,7.03077125549316,4.94486808776855,2.13629627227783,25.0597152709961,3.90610647201538,1.51318609714508,2.10343599319458
